# MEAN SYNTHETICS for  CO2 
  412    -532119.000000         -0.005619          0.000321          0.000222
  413    -531662.000000         -0.005535          0.000313          0.000220
  414    -531035.000000          0.004708          0.000305          0.000218
  415    -530685.000000          0.006084          0.000289          0.000215
  416    -530016.000000          0.008900          0.000255          0.000211
  417    -529640.000000          0.012459          0.000246          0.000211
  418    -529101.000000          0.011310          0.000222          0.000213
  419    -528747.000000          0.011085          0.000218          0.000213
  420    -528262.000000          0.004486          0.000214          0.000214
  421    -527454.000000          0.000312          0.000233          0.000212
  422    -526661.000000          0.001552          0.000231          0.000212
  423    -525908.000000          0.002338          0.000237          0.000211
  424    -525164.000000          0.003402          0.000218          0.000213
  425    -524409.000000          0.003738          0.000216          0.000213
  426    -523666.000000          0.003970          0.000217          0.000213
  427    -522923.000000          0.003793          0.000227          0.000212
  428    -522216.000000          0.002261          0.000189          0.000218
  429    -521552.000000          0.004607          0.000187          0.000219
  430    -520892.000000          0.002590          0.000187          0.000219
  431    -518965.000000          0.001407          0.000186          0.000219
  432    -518334.000000          0.003336          0.000192          0.000218
  433    -517706.000000         -0.000158          0.000206          0.000215
  434    -517069.000000         -0.001707          0.000212          0.000214
  435    -516417.000000          0.000693          0.000221          0.000213
  436    -515771.000000          0.001304          0.000208          0.000215
  437    -515113.000000         -0.002385          0.000235          0.000211
  438    -514429.000000         -0.004104          0.000235          0.000211
  439    -513724.000000         -0.002654          0.000246          0.000211
  440    -512997.000000         -0.002268          0.000257          0.000211
  441    -512269.000000          0.001889          0.000259          0.000211
  442    -511515.000000         -0.001995          0.000268          0.000212
  443    -510765.000000         -0.003716          0.000263          0.000212
  444    -510008.000000         -0.001186          0.000260          0.000211
  445    -509247.000000          0.002546          0.000266          0.000212
  446    -508476.000000          0.002348          0.000269          0.000212
  447    -507714.000000         -0.001433          0.000224          0.000212
  448    -507011.000000         -0.000701          0.000227          0.000212
  449    -506287.000000         -0.001806          0.000237          0.000211
  450    -505516.000000         -0.001391          0.000250          0.000211
  451    -504777.000000         -0.000977          0.000219          0.000213
  452    -504083.000000         -0.001213          0.000218          0.000213
  453    -503375.000000         -0.001440          0.000217          0.000213
  454    -502625.000000         -0.000663          0.000220          0.000213
  455    -501866.000000         -0.000803          0.000225          0.000212
  456    -501130.000000         -0.001996          0.000220          0.000213
  457    -500363.000000          0.000000          0.000215          0.000213
  458    -499610.000000          0.001602          0.000209          0.000214
  459    -498865.000000          0.001328          0.000200          0.000216
  460    -498104.000000          0.003936          0.000201          0.000216
  461    -497366.000000          0.002406          0.000195          0.000217
  462    -496608.000000          0.000727          0.000198          0.000216
  463    -495853.000000          0.001379          0.000192          0.000218
  464    -495085.000000          0.000454          0.000198          0.000216
  465    -494311.000000          0.000380          0.000197          0.000217
  466    -493507.000000          0.000890          0.000180          0.000221
  467    -492738.000000          0.002972          0.000187          0.000219
  468    -491959.000000          0.004525          0.000181          0.000220
  469    -491191.000000         -0.000264          0.000174          0.000222
  470    -490445.000000         -0.002791          0.000155          0.000229
  471    -489722.000000          0.006186          0.000147          0.000232
  472    -489475.000000          0.014050          0.000150          0.000231
  473    -488996.000000         -0.010687          0.000155          0.000229
  474    -488689.000000         -0.014835          0.000127          0.000240
  475    -488268.000000         -0.003310          0.000153          0.000230
  476    -487541.000000         -0.007369          0.000157          0.000228
  477    -486816.000000         -0.002804          0.000164          0.000226
  478    -486043.000000          0.001104          0.000184          0.000220
  479    -485276.000000         -0.001077          0.000186          0.000219
  480    -484465.000000         -0.000983          0.000187          0.000219
  481    -483649.000000          0.000120          0.000197          0.000217
  482    -482803.000000         -0.002388          0.000208          0.000214
  483    -481932.000000         -0.004525          0.000219          0.000213
  484    -481035.000000         -0.001919          0.000236          0.000211
  485    -480108.000000         -0.002433          0.000238          0.000211
  486    -479144.000000         -0.002163          0.000263          0.000211
  487    -478721.000000          0.012255          0.000270          0.000212
  488    -478124.000000          0.015669          0.000247          0.000211
  489    -477719.000000          0.008108          0.000230          0.000212
  490    -477162.000000          0.000068          0.000205          0.000215
  491    -476240.000000         -0.003241          0.000227          0.000212
  492    -475218.000000         -0.001684          0.000264          0.000212
  493    -474162.000000          0.003970          0.000306          0.000218
  494    -473102.000000          0.006047          0.000263          0.000212
  495    -472095.000000          0.002016          0.000211          0.000214
  496    -471763.000000         -0.001811          0.000218          0.000213
  497    -471046.000000         -0.009605          0.000241          0.000257
  498    -470597.000000         -0.013122          0.000267          0.000243
  499    -469941.000000         -0.012422          0.000304          0.000232
  500    -469470.000000         -0.012113          0.000301          0.000232
  501    -468810.000000         -0.010636          0.000307          0.000231
  502    -468323.000000         -0.008278          0.000334          0.000231
  503    -467602.000000         -0.001506          0.000355          0.000235
  504    -466265.000000         -0.000402          0.000347          0.000233
  505    -464866.000000          0.001673          0.000352          0.000234
  506    -463456.000000          0.002049          0.000327          0.000231
  507    -462133.000000         -0.001639          0.000314          0.000231
  508    -461687.000000         -0.007532          0.000323          0.000230
  509    -460792.000000         -0.004785          0.000349          0.000234
  510    -459430.000000         -0.003354          0.000359          0.000237
  511    -458049.000000          0.000387          0.000366          0.000239
  512    -456591.000000          0.004224          0.000360          0.000237
  513    -455279.000000          0.004984          0.000311          0.000228
  514    -454023.000000          0.000510          0.000287          0.000229
  515    -453514.000000         -0.003257          0.000301          0.000228
  516    -452795.000000         -0.003412          0.000331          0.000230
  517    -452283.000000         -0.009817          0.000317          0.000228
  518    -451593.000000         -0.003173          0.000296          0.000228
  519    -450455.000000          0.002512          0.000329          0.000230
  520    -449244.000000          0.003656          0.000315          0.000228
  521    -448103.000000          0.002876          0.000291          0.000229
  522    -446984.000000         -0.000308          0.000285          0.000232
  523    -445829.000000         -0.001371          0.000327          0.000234
  524    -444650.000000          0.003044          0.000326          0.000248
  525    -443562.000000          0.000804          0.000320          0.000247
  526    -442411.000000         -0.002989          0.000355          0.000256
  527    -441220.000000         -0.001546          0.000371          0.000263
  528    -439565.000000          0.000314          0.000382          0.000280
  529    -438356.000000          0.000912          0.000377          0.000292
  530    -437152.000000         -0.000127          0.000392          0.000306
  531    -435989.000000         -0.000426          0.000368          0.000320
  532    -434804.000000          0.002505          0.000362          0.000328
  533    -433674.000000          0.004308          0.000362          0.000345
  534    -432599.000000          0.000045          0.000366          0.000374
  535    -431445.000000          0.001107          0.000367          0.000396
  536    -431063.000000          0.012492          0.000366          0.000398
  537    -429876.000000          0.003986          0.000328          0.000389
  538    -429006.000000          0.006623          0.000300          0.000368
  539    -427566.000000          0.016560          0.000236          0.000331
  540    -427285.000000          0.009917          0.000210          0.000319
  541    -426598.000000          0.005420          0.000170          0.000306
  542    -425975.000000          0.012925          0.000151          0.000303
  543    -425569.000000          0.020055          0.000146          0.000302
  544    -425242.000000          0.007407          0.000110          0.000301
  545    -424840.000000         -0.001868          0.000080          0.000305
